,age,job,marital,education,default,housing,loan,month,day_of_week,duration,campaign,poutcome,y,contact_telephone
463,31,2,2,3,1,3,1,1,4,182,1,1,0,1
464,32,4,1,2,1,1,1,1,4,162,1,1,0,1
465,44,1,1,2,1,3,3,1,4,177,1,1,0,1
466,39,5,1,6,2,1,1,1,4,27,1,1,0,1
467,57,5,1,4,2,3,1,1,4,699,3,1,0,1
468,52,1,1,5,1,3,1,1,4,358,1,1,0,1
469,42,5,1,1,1,1,1,1,4,1677,1,1,1,1
470,42,3,2,4,2,2,2,1,4,529,1,1,0,1
471,43,5,1,4,1,3,1,1,4,310,1,1,0,1
472,31,1,3,2,1,1,1,1,4,47,1,1,0,1
473,29,1,1,1,2,3,1,1,4,379,1,1,0,1
474,57,2,3,5,1,1,1,1,4,30,2,1,0,1
475,44,2,1,3,2,1,1,1,4,472,1,1,0,1
476,59,12,1,7,2,1,1,1,4,113,1,1,0,1
477,39,2,1,5,2,1,1,1,4,114,1,1,0,1
478,57,6,1,1,1,1,1,1,4,116,1,1,0,1
479,41,5,1,7,2,1,1,1,4,448,1,1,0,1
480,37,3,2,2,2,1,3,1,4,264,1,1,0,1
481,38,4,1,2,1,3,1,1,4,169,1,1,0,1
482,42,6,1,5,1,1,1,1,4,145,1,1,0,1
483,49,12,1,7,2,3,1,1,4,288,1,1,0,1
484,54,5,1,6,2,3,3,1,4,381,1,1,0,1
485,36,1,1,1,1,2,2,1,4,176,2,1,0,1
486,32,1,2,1,2,1,1,1,4,215,1,1,0,1
487,35,3,1,4,1,3,1,1,4,278,1,1,0,1
488,45,9,1,4,2,1,1,1,4,188,2,1,0,1
489,56,3,1,7,1,3,1,1,4,174,2,1,0,1
490,34,3,1,1,1,3,1,1,4,226,2,1,0,1
491,41,10,1,3,2,1,1,1,4,111,2,1,0,1
492,41,4,1,3,1,1,1,1,4,157,2,1,0,1
493,36,2,1,3,2,1,1,1,4,46,1,1,0,1
494,32,1,2,1,2,2,2,1,4,49,1,1,0,1
495,31,4,1,2,2,2,2,1,4,374,1,1,0,1
496,38,3,1,4,1,3,1,1,4,349,1,1,0,1
497,35,1,3,1,2,3,1,1,4,325,1,1,0,1
498,53,1,1,4,1,3,1,1,4,233,2,1,0,1
499,51,1,1,6,2,3,1,1,4,531,1,1,0,1
500,56,7,1,1,2,1,1,1,4,153,1,1,0,1
501,33,1,1,3,1,2,2,1,4,80,1,1,0,1
502,33,1,1,3,1,1,1,1,4,198,1,1,0,1
503,51,4,3,2,2,3,1,1,4,568,1,1,0,1
504,39,4,1,2,2,3,1,1,4,918,1,1,1,1
505,45,7,1,1,1,1,1,1,4,82,1,1,0,1
506,40,3,2,1,1,1,1,1,4,198,3,1,0,1
507,60,12,2,7,2,3,1,1,4,211,1,1,0,1
508,33,3,1,1,1,3,1,1,4,120,1,1,0,1
509,47,2,1,2,2,3,1,1,4,269,1,1,0,1
510,48,2,1,5,1,1,1,1,4,128,1,1,0,1
511,43,7,1,2,1,1,1,1,4,166,2,1,0,1
512,37,5,1,1,1,3,1,1,4,211,1,1,0,1
513,50,4,1,3,1,3,3,1,4,369,1,1,0,1
514,59,7,1,2,1,3,1,1,4,91,1,1,0,1
515,32,3,1,7,2,3,1,1,4,267,2,1,0,1
516,42,9,2,5,2,3,1,1,4,198,1,1,0,1
517,52,2,1,5,1,1,1,1,4,371,2,1,0,1
518,42,2,1,7,2,1,1,1,4,288,2,1,0,1
519,42,1,1,7,1,1,1,1,4,221,1,1,0,1
520,40,5,1,3,2,2,2,1,4,427,1,1,0,1
521,38,2,1,3,1,1,1,1,4,310,1,1,0,1
522,39,2,1,6,1,3,1,1,4,158,1,1,0,1
523,39,2,1,6,1,1,1,1,4,198,1,1,0,1
524,38,1,1,2,1,1,1,1,4,145,1,1,0,1
525,47,1,2,7,2,3,1,1,4,247,1,1,0,1
526,30,4,2,2,1,1,1,1,4,102,1,1,0,1
527,38,1,3,2,1,3,3,1,4,179,2,1,0,1
528,39,3,3,1,1,1,1,1,4,73,1,1,0,1
529,44,1,1,2,1,1,1,1,4,263,2,1,0,1
530,36,1,1,2,1,1,1,1,4,342,2,1,0,1
531,41,4,1,2,2,3,3,1,4,41,1,1,0,1
532,41,2,1,6,1,1,1,1,4,13,1,1,0,1
533,35,2,1,3,1,1,1,1,4,79,2,1,0,1
534,41,3,1,2,1,1,1,1,4,358,1,1,0,1
535,36,4,1,2,2,1,1,1,4,162,1,1,0,1
536,35,1,2,2,1,3,3,1,4,150,1,1,0,1
537,33,2,2,5,2,1,1,1,4,26,1,1,0,1
538,38,1,2,6,2,1,1,1,4,250,1,1,0,1
539,33,8,1,1,1,1,1,1,4,792,1,1,0,1
540,55,8,1,7,2,1,1,1,4,146,1,1,0,1
541,36,2,2,3,2,1,1,1,4,440,1,1,0,1
542,57,3,1,4,2,1,3,1,4,289,1,1,0,1
543,32,7,2,1,1,3,1,1,4,242,2,1,0,1
544,30,8,2,2,1,3,1,1,4,123,1,1,0,1
545,43,1,1,4,1,3,3,1,4,161,2,1,0,1
546,46,1,1,1,1,1,1,1,4,268,2,1,0,1
547,35,1,3,2,1,1,3,1,4,259,2,1,0,1
548,34,1,2,1,1,3,3,1,4,26,1,1,0,1
549,50,2,1,5,2,2,2,1,4,153,1,1,0,1
550,39,1,2,1,1,1,1,1,4,424,2,1,0,1
551,39,2,1,3,2,1,1,1,4,375,1,1,0,1
552,42,7,1,6,1,1,1,1,4,179,2,1,0,1
553,57,6,1,1,1,3,1,1,4,383,1,1,0,1
554,45,2,1,5,2,1,1,1,4,440,1,1,0,1
555,40,3,1,5,1,1,3,1,4,195,1,1,0,1
556,42,2,1,2,1,1,3,1,4,1297,3,1,1,1
557,40,3,1,5,1,1,1,1,4,217,1,1,0,1
558,38,2,2,5,2,1,1,1,4,87,1,1,0,1
559,39,2,1,6,2,3,3,1,4,427,1,1,0,1
560,41,2,1,5,1,1,1,1,4,189,1,1,0,1
561,39,2,1,6,2,3,1,1,4,502,1,1,0,1
562,41,2,1,5,1,3,3,1,4,260,1,1,0,1
563,45,1,1,1,2,1,1,1,4,209,1,1,0,1
564,35,1,3,1,1,2,2,1,4,179,1,1,0,1
565,35,1,1,6,1,3,1,1,4,179,1,1,0,1
566,49,2,1,2,2,1,1,1,4,69,1,1,0,1
567,36,3,1,7,1,1,1,1,4,105,2,1,0,1
568,23,1,2,1,1,1,1,1,4,266,3,1,0,1
569,43,10,1,1,2,2,2,1,4,87,2,1,0,1
570,49,7,1,4,1,2,2,1,4,524,2,1,0,1
571,36,3,1,4,1,2,2,1,4,155,2,1,0,1
572,51,2,1,3,2,3,1,1,4,162,2,1,0,1
573,56,6,1,5,2,3,3,1,4,316,4,1,0,1
574,45,9,1,2,1,1,1,1,4,352,2,1,0,1
575,42,1,1,2,1,1,1,1,4,695,3,1,0,1
576,41,1,3,2,1,1,1,1,4,76,4,1,0,1
577,32,4,1,2,2,1,3,1,4,535,2,1,0,1
578,46,5,1,1,1,1,1,1,4,310,2,1,0,1
579,37,2,1,7,1,1,1,1,4,390,3,1,0,1
580,53,5,1,1,2,1,1,1,4,369,1,1,0,1
581,30,2,1,5,1,1,1,1,4,112,2,1,0,1
582,45,12,1,7,2,1,1,1,4,79,1,1,0,1
583,24,3,2,4,1,1,3,1,4,140,2,1,0,1
584,45,12,1,7,2,1,1,1,4,315,1,1,0,1
585,34,1,2,1,1,1,3,1,4,262,2,1,0,1
586,41,5,1,1,2,1,1,1,4,174,2,1,0,1
587,59,2,1,5,1,3,1,1,4,424,2,1,0,1
588,45,2,1,5,2,1,1,1,4,135,1,1,0,1
589,54,2,1,6,2,1,1,1,4,36,5,1,0,1
590,32,3,1,4,1,1,1,1,4,1906,3,1,0,1
591,33,3,1,4,1,3,1,1,4,219,2,1,0,1
592,32,1,1,1,1,1,1,1,4,135,1,1,0,1
593,34,4,2,2,1,2,2,1,4,147,2,1,0,1
594,46,5,1,1,1,1,1,1,4,407,2,1,0,1
595,57,3,1,4,1,3,1,1,4,402,4,1,0,1
596,42,3,1,3,1,1,1,1,4,209,1,1,0,1
597,48,1,1,4,1,3,1,1,4,92,2,1,0,1
598,58,1,3,1,2,3,1,1,4,208,1,1,0,1
599,34,4,1,2,1,1,1,1,4,193,1,1,0,1
600,32,1,2,1,1,3,3,1,4,65,1,1,0,1
601,48,2,1,3,1,1,1,1,4,284,2,1,0,1
602,47,2,1,3,1,1,1,1,4,285,1,1,0,1
603,31,4,1,2,2,1,1,1,4,231,1,1,0,1
604,32,1,2,1,1,3,1,1,4,278,1,1,0,1
605,32,1,2,1,1,1,1,1,4,389,1,1,0,1
606,36,4,1,2,1,1,1,1,4,158,1,1,0,1
607,53,2,1,5,2,1,3,1,4,78,2,1,0,1
608,37,2,1,3,2,1,1,1,4,258,5,1,0,1
609,50,4,1,2,1,1,1,1,4,87,1,1,0,1
610,46,2,1,6,1,3,1,1,4,147,2,1,0,1
611,41,1,1,2,1,1,1,1,4,635,1,1,0,1
612,43,2,2,5,1,1,1,1,4,289,1,1,0,1
613,51,5,1,1,1,3,1,1,4,170,3,1,0,1
614,38,1,1,1,1,3,1,1,4,802,1,1,0,1
615,41,3,1,6,1,3,1,1,4,381,2,1,0,1
616,39,4,1,2,2,1,1,1,4,218,4,1,0,1
617,52,2,1,5,1,1,1,1,4,57,2,1,0,1
618,37,3,1,4,1,3,1,1,4,304,2,1,0,1
619,41,1,1,3,1,3,1,1,4,241,3,1,0,1
620,46,1,3,1,1,3,3,1,4,230,1,1,0,1
621,47,3,1,4,1,1,1,1,4,79,4,1,0,1
622,35,3,1,4,1,1,1,1,4,262,3,1,0,1
623,38,4,1,2,2,1,1,1,4,392,2,1,0,1
624,30,2,2,7,1,3,3,1,4,201,2,1,0,1
625,46,2,1,3,1,3,1,1,4,145,1,1,0,1
626,30,3,1,4,1,1,1,1,4,252,1,1,0,1
627,35,4,2,5,1,1,1,1,4,329,1,1,0,1
628,58,1,1,7,2,3,1,1,4,328,2,1,0,1
629,40,3,1,4,1,1,1,1,4,191,2,1,0,1
630,34,3,1,1,1,1,1,1,4,116,2,1,0,1
631,30,1,2,1,1,1,1,1,4,246,1,1,0,1
632,38,4,1,6,1,1,1,1,4,532,2,1,0,1
633,55,5,2,5,1,1,1,1,4,293,1,1,0,1
634,55,5,1,1,2,3,1,1,4,416,3,1,0,1
635,45,3,2,4,1,3,1,1,4,37,2,1,0,1
636,36,1,1,1,1,3,3,1,4,132,2,1,0,1
637,32,1,2,1,1,1,1,1,4,530,2,1,0,1
638,35,3,1,7,2,3,1,1,4,175,3,1,0,1
639,55,5,3,1,1,3,1,1,4,90,5,1,0,1
640,49,9,1,5,2,2,2,1,4,524,2,1,0,1
641,29,1,1,2,1,3,1,1,4,29,3,1,0,1
642,34,2,1,5,1,3,1,1,4,311,2,1,0,1
643,54,6,1,2,2,3,1,1,4,412,1,1,0,1
644,36,3,2,4,1,1,1,1,4,211,2,1,0,1
645,30,5,2,1,1,3,1,1,4,312,3,1,0,1
646,33,9,3,1,1,1,1,1,4,392,1,1,0,1
647,37,2,1,2,1,1,1,1,4,191,1,1,0,1
648,36,3,1,3,2,3,1,1,4,284,2,1,0,1
649,33,2,1,2,1,1,1,1,4,328,1,1,0,1
650,32,9,1,2,1,3,1,1,4,100,1,1,0,1
651,32,9,1,2,1,1,1,1,4,226,1,1,0,1
652,50,2,1,5,2,3,1,1,4,507,1,1,0,1
653,39,2,1,3,1,1,3,1,4,333,2,1,0,1
654,51,2,3,7,2,3,3,1,4,128,2,1,0,1
655,33,4,1,2,1,1,1,1,4,322,2,1,0,1
656,33,4,1,5,1,1,1,1,4,202,4,1,0,1
657,56,5,1,1,2,1,3,1,4,92,2,1,0,1
658,39,5,3,1,2,3,1,1,4,205,2,1,0,1
659,33,8,2,1,1,1,1,1,4,739,3,1,0,1
660,59,6,3,5,2,1,1,1,4,273,2,1,0,1
661,42,1,2,7,1,3,1,1,4,339,3,1,0,1
662,43,4,1,2,1,1,3,1,4,262,1,1,0,1
663,35,1,1,1,1,2,2,1,4,308,3,1,0,1
664,46,2,1,6,2,3,1,1,4,467,2,1,0,1
665,27,3,1,3,1,1,3,1,4,245,2,1,0,1
666,47,1,3,1,1,3,1,1,4,160,3,1,0,1
667,31,1,2,1,1,1,1,1,4,189,2,1,0,1
668,32,2,1,3,1,3,1,1,4,477,1,1,0,1
669,54,1,1,2,1,1,1,1,4,65,3,1,0,1
670,56,5,1,1,2,1,1,1,4,191,1,1,0,1
671,48,4,2,2,2,3,1,1,4,196,2,1,0,1
672,44,1,1,2,1,3,1,1,4,221,2,1,0,1
673,46,1,1,2,1,1,3,1,4,197,2,1,0,1
674,45,4,1,2,1,3,1,1,4,178,2,1,0,1
675,43,1,1,4,1,1,3,1,4,221,2,1,0,1
676,40,1,2,2,2,1,1,1,4,64,2,1,0,1
677,56,5,1,1,1,3,1,1,4,75,2,1,0,1
678,47,7,1,4,1,1,1,1,4,400,2,1,0,1
679,39,5,3,1,2,3,1,1,4,378,3,1,0,1
680,48,3,1,5,2,1,1,1,4,118,2,1,0,1
681,45,9,1,4,2,3,1,1,4,1597,2,1,1,1
682,36,8,1,1,1,1,1,1,4,346,2,1,0,1
683,49,5,1,4,2,3,1,1,4,107,2,1,0,1
684,46,4,1,2,1,1,1,1,4,60,3,1,0,1
685,38,2,1,3,1,3,1,1,4,276,2,1,0,1
686,50,9,1,5,2,3,1,1,4,176,2,1,0,1
687,27,1,2,2,1,3,1,1,4,390,2,1,0,1
688,40,3,1,4,2,3,1,1,4,251,3,1,0,1
689,46,5,1,1,1,3,1,1,4,716,2,1,0,1
690,40,1,3,1,1,3,1,1,4,189,3,1,0,1
691,33,5,2,1,1,1,1,1,4,125,2,1,0,1
692,54,6,1,2,1,3,1,1,4,234,2,1,0,1
693,52,2,1,5,2,3,1,1,4,79,2,1,0,1
694,53,1,1,1,2,3,1,1,4,13,6,1,0,1
695,49,4,1,2,2,1,1,1,4,296,3,1,0,1
696,42,2,1,5,2,1,1,1,4,114,2,1,0,1
697,49,9,1,5,1,1,1,1,4,283,3,1,0,1
698,40,7,1,3,1,1,1,1,4,109,2,1,0,1
699,59,1,1,1,2,1,1,1,4,132,2,1,0,1
700,51,8,1,3,1,3,1,1,4,144,2,1,0,1
701,57,9,1,6,2,3,1,1,4,121,2,1,0,1
702,38,8,3,3,1,3,1,1,4,95,3,1,0,1
703,52,8,1,1,1,1,1,1,4,31,3,1,0,1
704,26,10,2,3,1,3,1,1,4,112,3,1,0,1
705,35,1,1,1,1,3,3,1,4,161,2,1,0,1
706,51,1,1,1,1,1,1,1,4,87,4,1,0,1
707,43,2,1,5,2,3,3,1,4,593,2,1,0,1
708,42,1,1,2,2,3,1,1,4,99,2,1,0,1
709,60,6,3,1,2,3,1,1,4,198,2,1,0,1
710,36,2,1,3,1,3,1,1,4,285,2,1,0,1
711,57,5,1,1,2,1,1,1,4,190,3,1,0,1
712,35,11,2,1,2,1,1,1,4,172,5,1,0,1
713,30,1,1,1,1,1,1,1,4,178,2,1,0,1
714,43,4,1,2,1,1,1,1,4,174,2,1,0,1
715,40,3,1,3,1,1,1,1,4,631,2,1,0,1
716,45,3,1,1,1,1,1,1,4,152,3,1,0,1
717,56,6,1,2,1,1,1,1,4,176,5,1,0,1
718,46,4,1,6,1,1,1,1,4,32,3,1,0,1
719,41,2,1,5,1,3,1,1,4,1529,2,1,0,1
720,42,1,1,1,1,3,1,1,4,254,2,1,0,1
721,56,2,1,5,1,1,1,1,4,214,2,1,0,1
722,43,7,1,5,1,3,1,1,4,147,3,1,0,1
723,34,2,1,5,1,1,1,1,4,800,4,1,0,1
724,38,4,1,2,1,3,1,1,4,106,2,1,0,1
725,40,3,1,3,1,1,1,1,4,135,2,1,0,1
726,38,1,1,2,1,1,1,1,4,112,4,1,0,1
727,48,7,1,1,1,3,1,1,4,222,2,1,0,1
728,27,2,1,3,2,3,1,1,4,314,3,1,0,1
729,24,3,2,4,1,1,1,1,4,421,2,1,0,1
730,47,1,2,7,2,3,3,1,4,410,2,1,0,1
731,48,2,1,4,2,1,1,1,4,207,3,1,0,1
732,31,1,2,2,1,3,3,1,4,239,2,1,0,1
733,39,8,2,5,2,3,1,1,4,83,4,1,0,1
734,41,3,2,1,2,1,1,1,4,160,3,1,0,1
735,49,2,1,5,2,3,1,1,4,42,3,1,0,1
736,56,6,1,5,1,1,1,1,4,55,2,1,0,1
737,49,1,1,2,1,1,1,1,4,157,2,1,0,1
738,47,10,3,1,1,1,1,1,4,303,3,1,0,1
739,44,2,1,7,2,3,1,1,4,336,3,1,0,1
740,48,1,3,2,1,1,1,1,4,233,2,1,0,1
741,55,9,1,5,1,3,3,1,4,211,2,1,0,1
742,59,5,1,5,2,3,1,1,4,88,5,1,0,1
743,44,3,2,4,1,3,3,1,4,139,2,1,0,1
744,46,2,1,3,1,1,3,1,4,329,3,1,0,1
745,39,2,3,6,2,3,1,1,4,305,2,1,0,1
746,38,10,1,5,2,3,3,1,4,206,2,1,0,1
747,36,4,1,2,1,3,1,1,4,128,2,1,0,1
748,29,1,2,1,1,1,1,1,4,122,3,1,0,1
749,31,3,2,4,1,3,1,1,4,343,3,1,0,1
750,30,4,3,3,1,1,3,1,4,126,2,1,0,1
751,36,2,1,5,1,3,1,1,4,249,3,1,0,1
752,60,2,1,4,1,1,1,1,4,59,3,1,0,1
753,36,1,1,1,1,3,1,1,4,166,3,1,0,1
754,32,4,1,2,1,1,1,1,4,190,3,1,0,1
755,39,2,1,3,2,3,1,1,4,216,2,1,0,1
756,30,4,1,1,1,3,1,1,3,51,3,1,0,1
757,39,2,1,5,2,1,1,1,3,169,3,1,0,1
758,37,2,1,3,2,3,1,1,3,148,3,1,0,1
759,39,2,1,4,2,3,1,1,3,132,3,1,0,1
760,46,2,1,5,1,1,1,1,3,117,3,1,0,1
761,43,10,1,5,1,1,1,1,3,275,4,1,0,1
762,37,4,1,2,1,3,1,1,3,124,2,1,0,1
763,30,3,1,1,2,1,1,1,3,118,3,1,0,1
764,38,3,1,4,1,1,1,1,3,479,2,1,0,1
765,31,3,1,1,1,3,1,1,3,285,3,1,0,1
766,44,1,1,1,1,1,1,1,3,322,2,1,0,1
767,44,8,1,1,2,1,1,1,3,202,2,1,0,1
768,38,3,1,7,2,2,2,1,3,162,2,1,0,1
769,30,11,2,2,2,1,1,1,3,216,3,1,0,1
770,37,2,1,5,2,2,2,1,3,195,2,1,0,1
771,54,9,3,7,1,3,1,1,3,96,2,1,0,1
772,41,5,1,7,2,3,1,1,3,149,2,1,0,1
773,43,3,1,4,1,1,1,1,3,720,2,1,0,1
774,38,9,1,3,1,1,1,1,3,92,2,1,0,1
775,41,2,1,5,1,3,1,1,3,188,2,1,0,1
776,38,2,2,7,2,1,3,1,3,70,2,1,0,1
777,33,2,1,3,1,2,2,1,3,141,3,1,0,1
778,32,1,1,2,1,3,1,1,3,395,2,1,0,1
779,30,4,1,2,2,1,1,1,3,629,2,1,0,1
780,43,3,1,6,1,3,1,1,3,261,3,1,0,1
781,30,4,1,2,2,3,1,1,3,502,1,1,0,1
782,36,3,3,4,1,1,1,1,3,446,1,1,0,1
783,38,2,1,6,1,2,2,1,3,131,3,1,0,1
784,35,2,2,6,1,3,1,1,3,198,3,1,0,1
785,50,8,1,1,1,1,1,1,3,312,1,1,0,1
786,38,2,1,3,1,3,1,1,3,275,6,1,0,1
787,58,1,1,5,2,1,3,1,3,120,2,1,0,1
788,50,3,1,4,1,3,1,1,3,333,4,1,0,1
789,33,2,2,3,2,1,1,1,3,113,1,1,0,1
790,33,2,2,3,2,2,2,1,3,150,1,1,0,1
791,44,5,2,1,2,3,3,1,3,91,1,1,0,1
792,31,5,1,2,1,1,1,1,3,296,1,1,0,1
793,40,7,1,3,1,1,1,1,3,128,3,1,0,1
794,28,12,2,3,2,1,1,1,3,298,1,1,0,1
795,36,4,2,7,1,3,1,1,3,326,1,1,0,1
796,44,2,2,2,1,1,1,1,3,292,1,1,0,1
797,38,2,3,7,1,3,1,1,3,215,1,1,0,1
798,33,2,1,3,1,2,2,1,3,97,1,1,0,1
799,39,2,3,6,2,3,3,1,3,32,1,1,0,1
800,47,2,2,5,2,3,1,1,3,162,1,1,0,1
801,47,4,3,2,1,1,1,1,3,421,1,1,0,1
802,35,7,2,4,1,1,1,1,3,268,1,1,0,1
803,42,1,3,1,1,1,1,1,3,232,1,1,0,1
804,36,1,1,2,1,1,1,1,3,152,3,1,0,1
805,35,3,1,6,1,1,1,1,3,104,2,1,0,1
806,36,4,2,7,1,3,1,1,3,852,1,1,0,1
807,56,7,1,1,2,3,1,1,3,159,2,1,0,1
808,26,1,2,2,1,1,1,1,3,416,2,1,0,1
809,31,1,2,1,1,3,3,1,3,174,1,1,0,1
810,57,8,2,2,2,1,1,1,3,139,1,1,0,1
811,39,4,1,2,1,1,1,1,3,193,1,1,0,1
812,43,2,1,2,1,3,1,1,3,294,1,1,0,1
813,50,1,1,1,1,1,1,1,3,102,1,1,0,1
814,52,2,2,2,2,2,2,1,3,124,1,1,0,1
815,39,2,3,3,1,1,1,1,3,143,1,1,0,1
816,44,3,2,7,2,3,1,1,3,231,1,1,0,1
817,36,9,1,5,1,3,1,1,3,128,1,1,0,1
818,54,5,1,2,2,3,1,1,3,74,1,1,0,1
819,27,1,2,3,1,3,1,1,3,105,2,1,0,1
820,31,1,2,1,1,1,1,1,3,992,1,1,1,1
821,31,1,1,1,2,1,1,1,3,168,1,1,0,1
822,28,2,1,6,1,1,1,1,3,250,1,1,0,1
823,31,5,2,1,1,3,1,1,3,254,1,1,0,1
824,30,5,3,2,1,1,3,1,3,149,1,1,0,1
825,52,3,1,4,1,3,1,1,3,133,2,1,0,1
826,37,3,3,4,1,1,1,1,3,374,1,1,0,1
827,30,4,1,1,1,3,1,1,3,425,6,1,0,1
828,45,2,1,3,2,3,3,1,3,207,1,1,0,1
829,54,3,1,1,1,3,1,1,3,464,1,1,0,1
830,49,7,1,3,1,3,1,1,3,439,1,1,0,1
831,44,1,1,2,1,1,1,1,3,83,3,1,0,1
832,28,11,2,3,2,3,3,1,3,732,2,1,1,1
833,53,3,1,2,1,3,1,1,3,149,1,1,0,1
834,45,2,1,3,2,3,1,1,3,142,1,1,0,1
835,45,2,1,3,2,1,1,1,3,121,1,1,0,1
836,51,1,1,2,2,3,1,1,3,359,1,1,0,1
837,41,2,1,3,2,3,1,1,3,112,1,1,0,1
838,43,3,1,4,1,3,1,1,3,274,4,1,0,1
839,31,1,2,1,1,3,1,1,3,325,2,1,0,1
840,39,1,2,7,1,3,1,1,3,1521,1,1,0,1
841,38,3,1,4,1,1,1,1,3,216,1,1,0,1
842,50,7,1,3,1,3,3,1,3,161,1,1,0,1
843,53,1,2,1,2,3,1,1,3,122,2,1,0,1
844,44,1,3,2,2,3,1,1,3,800,1,1,0,1
845,53,2,1,3,2,3,3,1,3,615,1,1,0,1
846,24,4,2,2,1,1,1,1,3,111,1,1,0,1
847,34,1,2,2,1,3,1,1,3,359,1,1,0,1
848,40,3,1,4,1,3,1,1,3,327,3,1,0,1
849,57,5,3,1,1,3,1,1,3,236,1,1,0,1
850,43,2,1,5,2,3,1,1,3,227,1,1,0,1
851,31,2,1,6,2,1,1,1,3,109,1,1,0,1
852,31,4,1,6,1,3,1,1,3,492,2,1,0,1
853,31,2,1,6,2,3,1,1,3,298,1,1,0,1
854,45,9,1,5,2,3,1,1,3,83,2,1,0,1
855,38,1,1,1,1,1,1,1,3,241,2,1,0,1
856,41,7,1,1,1,3,1,1,3,1138,1,1,1,1
857,47,2,1,4,2,3,1,1,3,131,1,1,0,1
858,42,2,1,6,1,1,1,1,3,123,1,1,0,1
859,35,2,2,7,1,3,1,1,3,125,1,1,0,1
860,40,5,1,1,1,3,1,1,3,295,2,1,0,1
861,42,2,1,6,1,1,1,1,3,287,1,1,0,1
862,34,3,1,4,2,3,1,1,3,109,1,1,0,1
863,48,1,2,1,1,3,1,1,3,140,2,1,0,1
864,35,2,1,7,1,3,3,1,3,52,1,1,0,1
865,33,2,1,2,1,3,1,1,3,233,1,1,0,1
866,37,3,1,4,1,3,1,1,3,254,1,1,0,1
867,43,3,1,4,1,3,1,1,3,255,1,1,0,1
868,42,1,2,7,2,1,1,1,3,126,1,1,0,1
869,46,1,3,1,1,3,1,1,3,184,2,1,0,1
870,37,2,2,3,2,3,1,1,3,591,1,1,1,1
871,40,2,1,2,1,3,1,1,3,294,1,1,0,1
872,40,2,1,2,1,3,1,1,3,285,1,1,0,1
873,59,7,3,2,2,3,1,1,3,173,1,1,0,1
874,43,3,2,1,1,1,1,1,3,336,1,1,0,1
875,44,2,1,6,1,3,3,1,3,344,1,1,0,1
876,44,2,1,5,1,3,1,1,3,786,1,1,1,1
877,41,1,1,1,1,3,1,1,3,153,1,1,0,1
878,28,12,2,3,2,3,1,1,3,99,2,1,0,1
879,48,4,1,2,2,3,1,1,3,243,1,1,0,1
880,31,1,2,2,1,3,1,1,3,260,1,1,0,1
881,27,2,1,3,1,3,1,1,3,164,2,1,0,1
882,43,3,2,1,1,3,1,1,3,255,2,1,0,1
883,47,6,1,5,2,3,1,1,3,47,1,1,0,1
884,40,2,3,7,1,3,1,1,3,110,2,1,0,1
885,43,12,1,2,2,1,1,1,3,463,1,1,0,1
886,29,3,1,4,1,3,1,1,3,192,1,1,0,1
887,54,1,1,1,1,1,1,1,3,388,7,1,0,1
888,36,3,1,4,1,1,1,1,3,221,1,1,0,1
889,30,1,2,1,1,1,1,1,3,25,1,1,0,1
890,38,4,2,7,2,3,1,1,3,256,6,1,0,1
891,39,2,1,6,1,1,1,1,3,104,1,1,0,1
892,33,2,1,3,1,1,1,1,3,283,2,1,0,1
893,39,6,2,2,1,3,1,1,3,448,1,1,0,1
894,38,3,2,4,1,1,1,1,3,127,1,1,0,1
895,44,1,1,2,1,3,1,1,3,378,1,1,0,1
896,33,2,1,3,1,3,1,1,3,67,1,1,0,1
897,37,2,1,6,1,1,1,1,3,221,2,1,0,1
898,32,5,1,6,1,1,1,1,3,150,1,1,0,1
899,46,3,1,4,1,3,1,1,3,144,2,1,0,1
900,34,3,3,4,1,3,1,1,3,296,2,1,0,1
901,52,3,1,5,2,1,1,1,3,161,1,1,0,1
902,46,2,1,6,2,1,1,1,3,401,2,1,0,1
903,57,5,3,1,1,2,2,1,3,435,2,1,0,1
904,52,3,1,5,2,1,3,1,3,388,1,1,0,1
905,32,3,2,4,1,1,1,1,3,245,1,1,0,1
906,31,2,2,3,1,1,1,1,3,143,1,1,0,1
907,46,1,3,3,2,1,1,1,3,423,1,1,0,1
908,59,4,3,2,1,1,1,1,3,231,1,1,0,1
909,38,2,1,7,2,1,3,1,3,181,1,1,0,1
910,42,2,3,6,2,3,1,1,3,107,1,1,0,1
911,40,2,1,5,1,1,1,1,3,227,1,1,0,1
912,46,1,1,4,1,1,1,1,3,69,1,1,0,1
913,35,1,2,2,1,1,1,1,3,799,1,1,0,1
914,28,2,1,3,1,1,3,1,3,109,1,1,0,1
915,47,4,1,2,2,3,1,1,3,127,1,1,0,1
916,35,2,1,5,1,3,1,1,3,45,1,1,0,1
917,48,6,1,3,1,3,1,1,3,120,1,1,0,1
918,40,2,1,6,2,3,1,1,3,68,3,1,0,1
919,32,4,2,2,1,3,1,1,3,180,2,1,0,1
920,59,6,3,5,1,3,1,1,3,112,3,1,0,1
921,48,7,1,3,2,1,1,1,3,444,1,1,0,1
922,45,2,1,3,2,3,1,1,3,246,2,1,0,1
923,49,2,2,6,1,3,1,1,3,148,4,1,0,1
924,51,1,1,1,1,3,1,1,3,223,3,1,0,1
925,38,3,2,1,1,3,1,1,3,566,2,1,0,1
926,53,3,1,2,1,3,1,1,3,274,2,1,0,1
